museum_id,object_id,image_url,http_ok,status_code,content_type,local_file_ok,valid
2,199014,"https://nrs.harvard.edu/urn-3:HUAM:VRS49540_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199017,"https://nrs.harvard.edu/urn-3:HUAM:VRS60055_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199178,"https://nrs.harvard.edu/urn-3:HUAM:VRS60307_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199179,"https://nrs.harvard.edu/urn-3:HUAM:INV026430_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199183,"https://nrs.harvard.edu/urn-3:HUAM:VRS49788_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199184,"https://nrs.harvard.edu/urn-3:HUAM:VRS60098_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199187,"https://nrs.harvard.edu/urn-3:HUAM:VRS60080_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199188,"https://nrs.harvard.edu/urn-3:HUAM:VRS60080_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199189,"https://nrs.harvard.edu/urn-3:HUAM:VRS60080_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199379,"https://nrs.harvard.edu/urn-3:HUAM:CARP08622_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199427,"https://nrs.harvard.edu/urn-3:HUAM:CARP08938_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199428,"https://nrs.harvard.edu/urn-3:HUAM:CARP08939_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199429,"https://nrs.harvard.edu/urn-3:HUAM:CARP08980_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199432,"https://nrs.harvard.edu/urn-3:HUAM:CARP08991_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199433,"https://nrs.harvard.edu/urn-3:HUAM:783550/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199592,"https://nrs.harvard.edu/urn-3:HUAM:21336_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199593,"https://nrs.harvard.edu/urn-3:HUAM:51316_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199594,"https://nrs.harvard.edu/urn-3:HUAM:INV026428_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199595,"https://nrs.harvard.edu/urn-3:HUAM:INV026429_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199607,"https://nrs.harvard.edu/urn-3:HUAM:INV026419_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199626,"https://nrs.harvard.edu/urn-3:HUAM:760884/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199628,"https://nrs.harvard.edu/urn-3:HUAM:50808_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199629,"https://nrs.harvard.edu/urn-3:HUAM:30787_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199631,"https://nrs.harvard.edu/urn-3:HUAM:INV026427_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199633,"https://nrs.harvard.edu/urn-3:HUAM:CARP08977_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199634,"https://nrs.harvard.edu/urn-3:HUAM:CARP08976_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199635,"https://nrs.harvard.edu/urn-3:HUAM:21208_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199636,"https://nrs.harvard.edu/urn-3:HUAM:INV026434_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199646,"https://nrs.harvard.edu/urn-3:HUAM:CARP03406_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199647,"https://nrs.harvard.edu/urn-3:HUAM:CARP08979_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199648,"https://nrs.harvard.edu/urn-3:HUAM:CARP09348_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199685,"https://nrs.harvard.edu/urn-3:HUAM:817238/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199690,"https://nrs.harvard.edu/urn-3:HUAM:763522/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199691,"https://nrs.harvard.edu/urn-3:HUAM:CARP08985_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199692,"https://nrs.harvard.edu/urn-3:HUAM:75199_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199693,"https://nrs.harvard.edu/urn-3:HUAM:LEG002967_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199694,"https://nrs.harvard.edu/urn-3:HUAM:INV026431_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199695,"https://nrs.harvard.edu/urn-3:HUAM:INV026432_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199710,"https://nrs.harvard.edu/urn-3:HUAM:INV004632_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199712,"https://nrs.harvard.edu/urn-3:HUAM:CARP08882_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199713,"https://nrs.harvard.edu/urn-3:HUAM:CARP08972_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199714,"https://nrs.harvard.edu/urn-3:HUAM:779100/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199715,"https://nrs.harvard.edu/urn-3:HUAM:CARP08986_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199716,"https://nrs.harvard.edu/urn-3:HUAM:CARP09132_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199721,"https://nrs.harvard.edu/urn-3:HUAM:CARP08840_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199722,"https://nrs.harvard.edu/urn-3:HUAM:VRS16826_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199724,"https://nrs.harvard.edu/urn-3:HUAM:CARP08981_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199751,"https://nrs.harvard.edu/urn-3:HUAM:CARP08638_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199752,"https://nrs.harvard.edu/urn-3:HUAM:CARP08624_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199753,"https://nrs.harvard.edu/urn-3:HUAM:CARP08532_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199754,"https://nrs.harvard.edu/urn-3:HUAM:797600/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199755,"https://nrs.harvard.edu/urn-3:HUAM:CARP08625_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199756,"https://nrs.harvard.edu/urn-3:HUAM:CARP08626_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199757,"https://nrs.harvard.edu/urn-3:HUAM:CARP08501_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,199805,"https://nrs.harvard.edu/urn-3:HUAM:DDC253407_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200087,"https://nrs.harvard.edu/urn-3:HUAM:CARP08666_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200100,"https://nrs.harvard.edu/urn-3:HUAM:CARPST10111_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200101,"https://nrs.harvard.edu/urn-3:HUAM:VRS12824_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200241,"https://nrs.harvard.edu/urn-3:HUAM:INV026287_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200245,"https://nrs.harvard.edu/urn-3:HUAM:VRS80429_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200286,"https://nrs.harvard.edu/urn-3:HUAM:CARP00250_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200497,"https://nrs.harvard.edu/urn-3:HUAM:DDC251258_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200542,"https://nrs.harvard.edu/urn-3:HUAM:VRS30872_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200547,"https://nrs.harvard.edu/urn-3:HUAM:VRS46270_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200583,"https://nrs.harvard.edu/urn-3:HUAM:CARP08763_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200584,"https://nrs.harvard.edu/urn-3:huam:DDC114320_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200715,"https://nrs.harvard.edu/urn-3:HUAM:CARP03407_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200716,"https://nrs.harvard.edu/urn-3:HUAM:781955/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200718,"https://nrs.harvard.edu/urn-3:HUAM:INV042889_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200719,"https://nrs.harvard.edu/urn-3:HUAM:VRS12192_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200760,"https://nrs.harvard.edu/urn-3:HUAM:CARP00254_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200761,"https://nrs.harvard.edu/urn-3:HUAM:VRS13517_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200763,"https://nrs.harvard.edu/urn-3:HUAM:VRS12822_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200764,"https://nrs.harvard.edu/urn-3:HUAM:DDC252102_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200817,"https://nrs.harvard.edu/urn-3:HUAM:VRS15277_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200818,"https://nrs.harvard.edu/urn-3:HUAM:INV227581_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200821,"https://nrs.harvard.edu/urn-3:HUAM:VRS12868_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200837,"https://nrs.harvard.edu/urn-3:HUAM:VRS13332_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200838,"https://nrs.harvard.edu/urn-3:HUAM:VRS13334_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200839,"https://nrs.harvard.edu/urn-3:HUAM:VRS13382_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200840,"https://nrs.harvard.edu/urn-3:HUAM:VRS13383_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200855,"https://nrs.harvard.edu/urn-3:HUAM:CARP00243_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200856,"https://nrs.harvard.edu/urn-3:HUAM:DDC000001_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200867,"https://nrs.harvard.edu/urn-3:HUAM:818886/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200868,"https://nrs.harvard.edu/urn-3:HUAM:VRS11789_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200900,"https://nrs.harvard.edu/urn-3:HUAM:VRS46373_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200901,"https://nrs.harvard.edu/urn-3:HUAM:VRS46381_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200907,"https://nrs.harvard.edu/urn-3:HUAM:LEG257297/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200939,"https://nrs.harvard.edu/urn-3:HUAM:INV023603_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200940,"https://nrs.harvard.edu/urn-3:HUAM:CARP03056_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200941,"https://nrs.harvard.edu/urn-3:HUAM:CARP08362_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200942,"https://nrs.harvard.edu/urn-3:HUAM:CARP00253_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200949,"https://nrs.harvard.edu/urn-3:HUAM:VRS46336_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200950,"https://nrs.harvard.edu/urn-3:HUAM:CARP08758_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200957,"https://nrs.harvard.edu/urn-3:HUAM:VRS13382_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200958,"https://nrs.harvard.edu/urn-3:HUAM:VRS13382_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200978,"https://nrs.harvard.edu/urn-3:HUAM:VRS81848_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200980,"https://nrs.harvard.edu/urn-3:HUAM:CARP08375_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,200981,"https://nrs.harvard.edu/urn-3:HUAM:VRS11531_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201011,"https://nrs.harvard.edu/urn-3:HUAM:VRS46335_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201013,"https://nrs.harvard.edu/urn-3:HUAM:VRS10977_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201014,"https://nrs.harvard.edu/urn-3:HUAM:756225/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201038,"https://nrs.harvard.edu/urn-3:HUAM:CARP08824_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201063,"https://nrs.harvard.edu/urn-3:HUAM:CARP08272_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201064,"https://nrs.harvard.edu/urn-3:HUAM:CARP09271_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201065,"https://nrs.harvard.edu/urn-3:HUAM:CARP09273_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201066,"https://nrs.harvard.edu/urn-3:HUAM:CARP09278_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201067,"https://nrs.harvard.edu/urn-3:HUAM:CARP09275_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201068,"https://nrs.harvard.edu/urn-3:HUAM:CARP09277_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201069,"https://nrs.harvard.edu/urn-3:HUAM:CARP09276_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201086,"https://nrs.harvard.edu/urn-3:HUAM:794616/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201090,"https://nrs.harvard.edu/urn-3:HUAM:GS03497_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201091,"https://nrs.harvard.edu/urn-3:HUAM:GS03497_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201099,"https://nrs.harvard.edu/urn-3:HUAM:15651_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201116,"https://nrs.harvard.edu/urn-3:HUAM:CARP06488_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201141,"https://nrs.harvard.edu/urn-3:HUAM:794614/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201146,"https://nrs.harvard.edu/urn-3:HUAM:785140/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201147,"https://nrs.harvard.edu/urn-3:HUAM:GS03497_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201158,"https://nrs.harvard.edu/urn-3:HUAM:VRS15781_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201173,"https://nrs.harvard.edu/urn-3:HUAM:794617/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201174,"https://nrs.harvard.edu/urn-3:HUAM:794619/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201175,"https://nrs.harvard.edu/urn-3:HUAM:794622/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201176,"https://nrs.harvard.edu/urn-3:HUAM:794623/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201210,"https://nrs.harvard.edu/urn-3:HUAM:CARP10467_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201240,"https://nrs.harvard.edu/urn-3:HUAM:VRS13333_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201242,"https://nrs.harvard.edu/urn-3:HUAM:INV003961_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201243,"https://nrs.harvard.edu/urn-3:HUAM:VRS15342_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201244,"https://nrs.harvard.edu/urn-3:HUAM:VRS15343_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201247,"https://nrs.harvard.edu/urn-3:HUAM:VRS13691_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201257,"https://nrs.harvard.edu/urn-3:HUAM:CARP14044_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201258,"https://nrs.harvard.edu/urn-3:HUAM:CARP14062_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201259,"https://nrs.harvard.edu/urn-3:HUAM:CARP14038_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201260,"https://nrs.harvard.edu/urn-3:HUAM:CARP14070_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201261,"https://nrs.harvard.edu/urn-3:HUAM:CARP14019_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201269,"https://nrs.harvard.edu/urn-3:HUAM:INV029058_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201270,"https://nrs.harvard.edu/urn-3:HUAM:INV029059_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201271,"https://nrs.harvard.edu/urn-3:HUAM:INV029070_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201272,"https://nrs.harvard.edu/urn-3:HUAM:INV029071_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201273,"https://nrs.harvard.edu/urn-3:HUAM:INV029074_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201274,"https://nrs.harvard.edu/urn-3:HUAM:INV026997_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201275,"https://nrs.harvard.edu/urn-3:HUAM:INV027000_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201276,"https://nrs.harvard.edu/urn-3:HUAM:INV026667_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201277,"https://nrs.harvard.edu/urn-3:HUAM:INV026679_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201282,"https://nrs.harvard.edu/urn-3:HUAM:INV026563_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201283,"https://nrs.harvard.edu/urn-3:HUAM:INV026565_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201285,"https://nrs.harvard.edu/urn-3:HUAM:CARP08236_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201286,"https://nrs.harvard.edu/urn-3:HUAM:CARP08224_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201288,"https://nrs.harvard.edu/urn-3:HUAM:INV026658_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201303,"https://nrs.harvard.edu/urn-3:HUAM:INV026466_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201311,"https://nrs.harvard.edu/urn-3:HUAM:VRS15677_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201318,"https://nrs.harvard.edu/urn-3:HUAM:CARP09272_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201320,"https://nrs.harvard.edu/urn-3:HUAM:CARP08327_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201327,"https://nrs.harvard.edu/urn-3:HUAM:CARP13924_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201328,"https://nrs.harvard.edu/urn-3:HUAM:CARP13926_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201329,"https://nrs.harvard.edu/urn-3:HUAM:CARP09669_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201330,"https://nrs.harvard.edu/urn-3:HUAM:CARP14048_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201331,"https://nrs.harvard.edu/urn-3:HUAM:CARP14058_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201332,"https://nrs.harvard.edu/urn-3:HUAM:CARP14061_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201333,"https://nrs.harvard.edu/urn-3:HUAM:CARP14063_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201350,"https://nrs.harvard.edu/urn-3:HUAM:INV026560_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201351,"https://nrs.harvard.edu/urn-3:HUAM:INV026561_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201352,"https://nrs.harvard.edu/urn-3:HUAM:INV026568_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201355,"https://nrs.harvard.edu/urn-3:HUAM:CARP08342_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201357,"https://nrs.harvard.edu/urn-3:HUAM:INV029057_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201358,"https://nrs.harvard.edu/urn-3:HUAM:INV029062_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201359,"https://nrs.harvard.edu/urn-3:HUAM:INV029063_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201360,"https://nrs.harvard.edu/urn-3:HUAM:INV029066_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201361,"https://nrs.harvard.edu/urn-3:HUAM:INV029067_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201362,"https://nrs.harvard.edu/urn-3:HUAM:INV029068_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201363,"https://nrs.harvard.edu/urn-3:HUAM:INV029069_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201370,"https://nrs.harvard.edu/urn-3:HUAM:CARP14066_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201391,"https://nrs.harvard.edu/urn-3:HUAM:VRS15344_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201392,"https://nrs.harvard.edu/urn-3:HUAM:VRS15345_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201402,"https://nrs.harvard.edu/urn-3:HUAM:INV026990_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201403,"https://nrs.harvard.edu/urn-3:HUAM:INV027001_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201404,"https://nrs.harvard.edu/urn-3:HUAM:INV027003_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201412,"https://nrs.harvard.edu/urn-3:HUAM:VRS15782_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201447,"https://nrs.harvard.edu/urn-3:HUAM:794615/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201448,"https://nrs.harvard.edu/urn-3:HUAM:794618/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201449,"https://nrs.harvard.edu/urn-3:HUAM:794620/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201450,"https://nrs.harvard.edu/urn-3:HUAM:794621/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201455,"https://nrs.harvard.edu/urn-3:HUAM:INV029419_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201456,"https://nrs.harvard.edu/urn-3:HUAM:CARP14020_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201457,"https://nrs.harvard.edu/urn-3:HUAM:INV029406_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201458,"https://nrs.harvard.edu/urn-3:HUAM:VRS15948_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201459,"https://nrs.harvard.edu/urn-3:HUAM:INV029414_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201460,"https://nrs.harvard.edu/urn-3:HUAM:INV029409_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201463,"https://nrs.harvard.edu/urn-3:HUAM:CARP13936_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
2,201464,"https://nrs.harvard.edu/urn-3:HUAM:CARP14010_dynmc/full/!800,800/0/default.jpg",0,202,text/html; charset=utf-8,1,1
