canonical_id,museum_id,object_id,field_name,raw_value,source_file
entity:culture:chinese,2,204989,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204990,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204991,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204992,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204993,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204994,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204995,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204996,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204997,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204998,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,204999,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205000,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205001,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205002,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205003,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205004,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205005,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205006,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205007,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205008,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205009,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205010,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205011,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205012,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205013,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205014,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205015,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205016,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205017,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205018,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205019,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205020,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205021,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205022,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205023,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205024,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205025,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205026,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205027,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205028,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205029,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205030,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205031,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205032,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205033,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205034,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205035,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205036,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205037,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205038,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205039,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205040,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205041,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205042,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205044,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205045,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205046,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205047,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205048,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205049,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205050,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205051,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205052,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205053,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205054,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205055,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205057,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205058,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205059,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205060,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205061,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205062,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205063,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205064,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205065,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205066,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205067,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205068,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205069,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205070,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205071,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205072,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205073,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205074,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205075,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205076,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205077,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205078,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205079,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205080,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205081,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205082,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205083,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205085,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205086,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205087,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205088,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205090,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205091,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205094,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205095,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205096,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205098,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205099,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205100,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205102,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205105,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205107,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205108,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205109,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205110,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205111,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205112,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205113,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205114,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205115,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205120,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205121,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205122,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205123,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205124,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205125,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205126,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205127,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205128,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205129,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205133,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205134,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205135,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205136,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205137,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205138,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205139,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205140,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205141,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205142,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205143,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205144,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205145,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205146,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205147,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205148,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205149,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205150,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205155,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205156,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205157,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205158,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205159,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205160,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205161,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205162,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205163,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205164,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205165,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205166,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205167,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205168,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205169,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205170,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205171,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205172,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205173,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205182,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205183,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205184,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205185,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205186,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205187,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205188,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205189,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205190,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205191,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205192,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205193,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205194,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205195,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205196,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205197,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205198,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205199,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205200,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205201,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205202,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205203,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205204,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205205,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205211,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205212,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205213,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205214,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205215,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205217,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205218,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205219,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205220,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205221,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205222,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205223,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205224,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205226,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205227,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205228,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205229,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205230,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205231,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205232,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205233,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205234,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205235,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205238,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205239,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205240,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205241,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205242,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205243,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205244,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205245,culture,Chinese,harvard_art_museums.fixed.csv
entity:culture:chinese,2,205246,culture,Chinese,harvard_art_museums.fixed.csv
