museum_id,object_id,artifact_id
2,203716,entity:artifact:2:203716
2,203717,entity:artifact:2:203717
2,203718,entity:artifact:2:203718
2,203719,entity:artifact:2:203719
2,203721,entity:artifact:2:203721
2,203722,entity:artifact:2:203722
2,203723,entity:artifact:2:203723
2,203728,entity:artifact:2:203728
2,203729,entity:artifact:2:203729
2,203730,entity:artifact:2:203730
2,203734,entity:artifact:2:203734
2,203735,entity:artifact:2:203735
2,203748,entity:artifact:2:203748
2,203749,entity:artifact:2:203749
2,203750,entity:artifact:2:203750
2,203753,entity:artifact:2:203753
2,203754,entity:artifact:2:203754
2,203756,entity:artifact:2:203756
2,203757,entity:artifact:2:203757
2,203758,entity:artifact:2:203758
2,203759,entity:artifact:2:203759
2,203760,entity:artifact:2:203760
2,203761,entity:artifact:2:203761
2,203765,entity:artifact:2:203765
2,203780,entity:artifact:2:203780
2,203781,entity:artifact:2:203781
2,203782,entity:artifact:2:203782
2,203783,entity:artifact:2:203783
2,203784,entity:artifact:2:203784
2,203785,entity:artifact:2:203785
2,203788,entity:artifact:2:203788
2,203789,entity:artifact:2:203789
2,203790,entity:artifact:2:203790
2,203791,entity:artifact:2:203791
2,203792,entity:artifact:2:203792
2,203799,entity:artifact:2:203799
2,203800,entity:artifact:2:203800
2,203801,entity:artifact:2:203801
2,203802,entity:artifact:2:203802
2,203803,entity:artifact:2:203803
2,203804,entity:artifact:2:203804
2,203805,entity:artifact:2:203805
2,203806,entity:artifact:2:203806
2,203807,entity:artifact:2:203807
2,203808,entity:artifact:2:203808
2,203809,entity:artifact:2:203809
2,203814,entity:artifact:2:203814
2,203815,entity:artifact:2:203815
2,203816,entity:artifact:2:203816
2,203817,entity:artifact:2:203817
2,203818,entity:artifact:2:203818
2,203819,entity:artifact:2:203819
2,203820,entity:artifact:2:203820
2,203821,entity:artifact:2:203821
2,203822,entity:artifact:2:203822
2,203823,entity:artifact:2:203823
2,203824,entity:artifact:2:203824
2,203825,entity:artifact:2:203825
2,203829,entity:artifact:2:203829
2,203830,entity:artifact:2:203830
2,203831,entity:artifact:2:203831
2,203832,entity:artifact:2:203832
2,203833,entity:artifact:2:203833
2,203834,entity:artifact:2:203834
2,203835,entity:artifact:2:203835
2,203836,entity:artifact:2:203836
2,203837,entity:artifact:2:203837
2,203838,entity:artifact:2:203838
2,203839,entity:artifact:2:203839
2,203840,entity:artifact:2:203840
2,203841,entity:artifact:2:203841
2,203842,entity:artifact:2:203842
2,203843,entity:artifact:2:203843
2,203844,entity:artifact:2:203844
2,203845,entity:artifact:2:203845
2,203846,entity:artifact:2:203846
2,203847,entity:artifact:2:203847
2,203852,entity:artifact:2:203852
2,203854,entity:artifact:2:203854
2,203856,entity:artifact:2:203856
2,203857,entity:artifact:2:203857
2,203859,entity:artifact:2:203859
2,203861,entity:artifact:2:203861
2,203863,entity:artifact:2:203863
2,203864,entity:artifact:2:203864
2,203865,entity:artifact:2:203865
2,203866,entity:artifact:2:203866
2,203867,entity:artifact:2:203867
2,203868,entity:artifact:2:203868
2,203870,entity:artifact:2:203870
2,203872,entity:artifact:2:203872
2,203873,entity:artifact:2:203873
2,203875,entity:artifact:2:203875
2,203876,entity:artifact:2:203876
2,203877,entity:artifact:2:203877
2,203878,entity:artifact:2:203878
2,203879,entity:artifact:2:203879
2,203880,entity:artifact:2:203880
2,203881,entity:artifact:2:203881
2,203882,entity:artifact:2:203882
2,203883,entity:artifact:2:203883
2,203884,entity:artifact:2:203884
2,203885,entity:artifact:2:203885
2,203886,entity:artifact:2:203886
2,203887,entity:artifact:2:203887
2,203888,entity:artifact:2:203888
2,203889,entity:artifact:2:203889
2,203890,entity:artifact:2:203890
2,203892,entity:artifact:2:203892
2,203893,entity:artifact:2:203893
2,203894,entity:artifact:2:203894
2,203895,entity:artifact:2:203895
2,203896,entity:artifact:2:203896
2,203898,entity:artifact:2:203898
2,203899,entity:artifact:2:203899
2,203900,entity:artifact:2:203900
2,203901,entity:artifact:2:203901
2,203904,entity:artifact:2:203904
2,203905,entity:artifact:2:203905
2,203906,entity:artifact:2:203906
2,203907,entity:artifact:2:203907
2,203908,entity:artifact:2:203908
2,203909,entity:artifact:2:203909
2,203910,entity:artifact:2:203910
2,203911,entity:artifact:2:203911
2,203912,entity:artifact:2:203912
2,203913,entity:artifact:2:203913
2,203914,entity:artifact:2:203914
2,203915,entity:artifact:2:203915
2,203916,entity:artifact:2:203916
2,203917,entity:artifact:2:203917
2,203918,entity:artifact:2:203918
2,203919,entity:artifact:2:203919
2,203920,entity:artifact:2:203920
2,203921,entity:artifact:2:203921
2,203922,entity:artifact:2:203922
2,203926,entity:artifact:2:203926
2,203927,entity:artifact:2:203927
2,203928,entity:artifact:2:203928
2,203929,entity:artifact:2:203929
2,203934,entity:artifact:2:203934
2,203942,entity:artifact:2:203942
2,203943,entity:artifact:2:203943
2,203944,entity:artifact:2:203944
2,203945,entity:artifact:2:203945
2,203946,entity:artifact:2:203946
2,203947,entity:artifact:2:203947
2,203950,entity:artifact:2:203950
2,203951,entity:artifact:2:203951
2,203953,entity:artifact:2:203953
2,203956,entity:artifact:2:203956
2,203968,entity:artifact:2:203968
2,203969,entity:artifact:2:203969
2,203970,entity:artifact:2:203970
2,203971,entity:artifact:2:203971
2,203972,entity:artifact:2:203972
2,203973,entity:artifact:2:203973
2,203974,entity:artifact:2:203974
2,203975,entity:artifact:2:203975
2,203977,entity:artifact:2:203977
2,203978,entity:artifact:2:203978
2,203979,entity:artifact:2:203979
2,203980,entity:artifact:2:203980
2,203981,entity:artifact:2:203981
2,203982,entity:artifact:2:203982
2,203983,entity:artifact:2:203983
2,203984,entity:artifact:2:203984
2,203985,entity:artifact:2:203985
2,203986,entity:artifact:2:203986
2,203987,entity:artifact:2:203987
2,203988,entity:artifact:2:203988
2,203989,entity:artifact:2:203989
2,203990,entity:artifact:2:203990
2,203991,entity:artifact:2:203991
2,203992,entity:artifact:2:203992
2,203993,entity:artifact:2:203993
2,203994,entity:artifact:2:203994
2,203995,entity:artifact:2:203995
2,203996,entity:artifact:2:203996
2,203997,entity:artifact:2:203997
2,203998,entity:artifact:2:203998
2,203999,entity:artifact:2:203999
2,204000,entity:artifact:2:204000
2,204001,entity:artifact:2:204001
2,204002,entity:artifact:2:204002
2,204003,entity:artifact:2:204003
2,204004,entity:artifact:2:204004
2,204005,entity:artifact:2:204005
2,204006,entity:artifact:2:204006
2,204007,entity:artifact:2:204007
2,204008,entity:artifact:2:204008
2,204009,entity:artifact:2:204009
2,204012,entity:artifact:2:204012
2,204013,entity:artifact:2:204013
2,204014,entity:artifact:2:204014
2,204015,entity:artifact:2:204015
2,204016,entity:artifact:2:204016
2,204017,entity:artifact:2:204017
2,204025,entity:artifact:2:204025
2,204032,entity:artifact:2:204032
2,204033,entity:artifact:2:204033
2,204034,entity:artifact:2:204034
2,204035,entity:artifact:2:204035
2,204036,entity:artifact:2:204036
2,204037,entity:artifact:2:204037
2,204038,entity:artifact:2:204038
2,204040,entity:artifact:2:204040
2,204041,entity:artifact:2:204041
2,204042,entity:artifact:2:204042
2,204043,entity:artifact:2:204043
2,204044,entity:artifact:2:204044
2,204045,entity:artifact:2:204045
2,204046,entity:artifact:2:204046
2,204047,entity:artifact:2:204047
2,204048,entity:artifact:2:204048
2,204049,entity:artifact:2:204049
2,204050,entity:artifact:2:204050
2,204051,entity:artifact:2:204051
2,204052,entity:artifact:2:204052
2,204066,entity:artifact:2:204066
2,204067,entity:artifact:2:204067
2,204068,entity:artifact:2:204068
2,204069,entity:artifact:2:204069
2,204070,entity:artifact:2:204070
2,204071,entity:artifact:2:204071
2,204072,entity:artifact:2:204072
2,204073,entity:artifact:2:204073
2,204074,entity:artifact:2:204074
2,204075,entity:artifact:2:204075
2,204076,entity:artifact:2:204076
2,204077,entity:artifact:2:204077
2,204078,entity:artifact:2:204078
2,204079,entity:artifact:2:204079
2,204080,entity:artifact:2:204080
2,204081,entity:artifact:2:204081
2,204082,entity:artifact:2:204082
2,204083,entity:artifact:2:204083
2,204084,entity:artifact:2:204084
2,204085,entity:artifact:2:204085
2,204086,entity:artifact:2:204086
2,204087,entity:artifact:2:204087
2,204088,entity:artifact:2:204088
2,204089,entity:artifact:2:204089
2,204090,entity:artifact:2:204090
2,204091,entity:artifact:2:204091
2,204092,entity:artifact:2:204092
2,204093,entity:artifact:2:204093
2,204094,entity:artifact:2:204094
2,204102,entity:artifact:2:204102
2,204103,entity:artifact:2:204103
2,204104,entity:artifact:2:204104
2,204107,entity:artifact:2:204107
2,204113,entity:artifact:2:204113
2,204114,entity:artifact:2:204114
2,204115,entity:artifact:2:204115
2,204116,entity:artifact:2:204116
2,204117,entity:artifact:2:204117
2,204118,entity:artifact:2:204118
2,204119,entity:artifact:2:204119
2,204120,entity:artifact:2:204120
2,204121,entity:artifact:2:204121
2,204122,entity:artifact:2:204122
2,204124,entity:artifact:2:204124
2,204125,entity:artifact:2:204125
2,204126,entity:artifact:2:204126
2,204127,entity:artifact:2:204127
2,204130,entity:artifact:2:204130
2,204131,entity:artifact:2:204131
2,204132,entity:artifact:2:204132
2,204133,entity:artifact:2:204133
2,204134,entity:artifact:2:204134
2,204138,entity:artifact:2:204138
2,204139,entity:artifact:2:204139
2,204140,entity:artifact:2:204140
2,204141,entity:artifact:2:204141
2,204142,entity:artifact:2:204142
2,204147,entity:artifact:2:204147
2,204149,entity:artifact:2:204149
2,204150,entity:artifact:2:204150
2,204151,entity:artifact:2:204151
2,204152,entity:artifact:2:204152
2,204153,entity:artifact:2:204153
2,204154,entity:artifact:2:204154
2,204155,entity:artifact:2:204155
2,204156,entity:artifact:2:204156
2,204162,entity:artifact:2:204162
2,204163,entity:artifact:2:204163
2,204164,entity:artifact:2:204164
2,204167,entity:artifact:2:204167
2,204168,entity:artifact:2:204168
2,204169,entity:artifact:2:204169
2,204175,entity:artifact:2:204175
2,204176,entity:artifact:2:204176
2,204177,entity:artifact:2:204177
2,204178,entity:artifact:2:204178
2,204181,entity:artifact:2:204181
2,204182,entity:artifact:2:204182
2,204183,entity:artifact:2:204183
2,204184,entity:artifact:2:204184
2,204185,entity:artifact:2:204185
2,204186,entity:artifact:2:204186
2,204196,entity:artifact:2:204196
2,204197,entity:artifact:2:204197
2,204198,entity:artifact:2:204198
2,204199,entity:artifact:2:204199
2,204200,entity:artifact:2:204200
2,204203,entity:artifact:2:204203
2,204207,entity:artifact:2:204207
2,204208,entity:artifact:2:204208
2,204209,entity:artifact:2:204209
2,204210,entity:artifact:2:204210
2,204211,entity:artifact:2:204211
2,204212,entity:artifact:2:204212
2,204213,entity:artifact:2:204213
2,204214,entity:artifact:2:204214
2,204217,entity:artifact:2:204217
2,204219,entity:artifact:2:204219
2,204220,entity:artifact:2:204220
2,204228,entity:artifact:2:204228
2,204232,entity:artifact:2:204232
2,204233,entity:artifact:2:204233
2,204234,entity:artifact:2:204234
2,204235,entity:artifact:2:204235
2,204236,entity:artifact:2:204236
2,204237,entity:artifact:2:204237
2,204238,entity:artifact:2:204238
2,204239,entity:artifact:2:204239
2,204240,entity:artifact:2:204240
2,204242,entity:artifact:2:204242
2,204243,entity:artifact:2:204243
2,204244,entity:artifact:2:204244
2,204245,entity:artifact:2:204245
2,204246,entity:artifact:2:204246
2,204247,entity:artifact:2:204247
2,204248,entity:artifact:2:204248
2,204249,entity:artifact:2:204249
2,204250,entity:artifact:2:204250
2,204251,entity:artifact:2:204251
2,204252,entity:artifact:2:204252
2,204253,entity:artifact:2:204253
2,204254,entity:artifact:2:204254
2,204255,entity:artifact:2:204255
2,204258,entity:artifact:2:204258
2,204259,entity:artifact:2:204259
2,204260,entity:artifact:2:204260
2,204261,entity:artifact:2:204261
2,204262,entity:artifact:2:204262
2,204265,entity:artifact:2:204265
2,204266,entity:artifact:2:204266
2,204267,entity:artifact:2:204267
2,204268,entity:artifact:2:204268
2,204269,entity:artifact:2:204269
2,204270,entity:artifact:2:204270
2,204271,entity:artifact:2:204271
2,204272,entity:artifact:2:204272
2,204273,entity:artifact:2:204273
2,204274,entity:artifact:2:204274
2,204275,entity:artifact:2:204275
2,204276,entity:artifact:2:204276
2,204277,entity:artifact:2:204277
2,204278,entity:artifact:2:204278
2,204279,entity:artifact:2:204279
2,204280,entity:artifact:2:204280
2,204281,entity:artifact:2:204281
2,204282,entity:artifact:2:204282
2,204283,entity:artifact:2:204283
2,204284,entity:artifact:2:204284
2,204285,entity:artifact:2:204285
2,204286,entity:artifact:2:204286
2,204287,entity:artifact:2:204287
2,204288,entity:artifact:2:204288
2,204289,entity:artifact:2:204289
2,204290,entity:artifact:2:204290
2,204292,entity:artifact:2:204292
2,204293,entity:artifact:2:204293
2,204294,entity:artifact:2:204294
2,204295,entity:artifact:2:204295
2,204296,entity:artifact:2:204296
2,204297,entity:artifact:2:204297
2,204298,entity:artifact:2:204298
2,204299,entity:artifact:2:204299
2,204300,entity:artifact:2:204300
2,204301,entity:artifact:2:204301
2,204302,entity:artifact:2:204302
2,204303,entity:artifact:2:204303
2,204304,entity:artifact:2:204304
2,204305,entity:artifact:2:204305
2,204306,entity:artifact:2:204306
2,204307,entity:artifact:2:204307
2,204308,entity:artifact:2:204308
2,204309,entity:artifact:2:204309
2,204310,entity:artifact:2:204310
2,204311,entity:artifact:2:204311
2,204312,entity:artifact:2:204312
2,204313,entity:artifact:2:204313
2,204314,entity:artifact:2:204314
2,204315,entity:artifact:2:204315
2,204316,entity:artifact:2:204316
2,204317,entity:artifact:2:204317
2,204319,entity:artifact:2:204319
2,204320,entity:artifact:2:204320
2,204322,entity:artifact:2:204322
2,204324,entity:artifact:2:204324
2,204325,entity:artifact:2:204325
2,204326,entity:artifact:2:204326
2,204327,entity:artifact:2:204327
2,204328,entity:artifact:2:204328
2,204343,entity:artifact:2:204343
2,204344,entity:artifact:2:204344
2,204345,entity:artifact:2:204345
2,204346,entity:artifact:2:204346
2,204347,entity:artifact:2:204347
2,204348,entity:artifact:2:204348
2,204349,entity:artifact:2:204349
2,204350,entity:artifact:2:204350
2,204351,entity:artifact:2:204351
2,204352,entity:artifact:2:204352
2,204353,entity:artifact:2:204353
2,204354,entity:artifact:2:204354
2,204355,entity:artifact:2:204355
2,204356,entity:artifact:2:204356
2,204357,entity:artifact:2:204357
2,204358,entity:artifact:2:204358
2,204359,entity:artifact:2:204359
2,204360,entity:artifact:2:204360
2,204361,entity:artifact:2:204361
2,204362,entity:artifact:2:204362
2,204363,entity:artifact:2:204363
2,204364,entity:artifact:2:204364
2,204365,entity:artifact:2:204365
2,204366,entity:artifact:2:204366
2,204367,entity:artifact:2:204367
2,204368,entity:artifact:2:204368
2,204374,entity:artifact:2:204374
2,204375,entity:artifact:2:204375
2,204376,entity:artifact:2:204376
2,204377,entity:artifact:2:204377
2,204378,entity:artifact:2:204378
2,204379,entity:artifact:2:204379
2,204380,entity:artifact:2:204380
2,204381,entity:artifact:2:204381
2,204383,entity:artifact:2:204383
2,204384,entity:artifact:2:204384
2,204385,entity:artifact:2:204385
2,204386,entity:artifact:2:204386
2,204387,entity:artifact:2:204387
2,204388,entity:artifact:2:204388
2,204389,entity:artifact:2:204389
2,204390,entity:artifact:2:204390
2,204391,entity:artifact:2:204391
2,204392,entity:artifact:2:204392
2,204393,entity:artifact:2:204393
2,204394,entity:artifact:2:204394
2,204395,entity:artifact:2:204395
2,204396,entity:artifact:2:204396
2,204398,entity:artifact:2:204398
2,204399,entity:artifact:2:204399
2,204400,entity:artifact:2:204400
2,204401,entity:artifact:2:204401
2,204402,entity:artifact:2:204402
2,204403,entity:artifact:2:204403
2,204407,entity:artifact:2:204407
2,204408,entity:artifact:2:204408
2,204409,entity:artifact:2:204409
2,204410,entity:artifact:2:204410
2,204412,entity:artifact:2:204412
2,204413,entity:artifact:2:204413
2,204414,entity:artifact:2:204414
2,204415,entity:artifact:2:204415
2,204416,entity:artifact:2:204416
2,204417,entity:artifact:2:204417
2,204418,entity:artifact:2:204418
2,204421,entity:artifact:2:204421
2,204422,entity:artifact:2:204422
2,204423,entity:artifact:2:204423
2,204424,entity:artifact:2:204424
2,204425,entity:artifact:2:204425
2,204426,entity:artifact:2:204426
2,204427,entity:artifact:2:204427
2,204428,entity:artifact:2:204428
2,204429,entity:artifact:2:204429
2,204430,entity:artifact:2:204430
2,204431,entity:artifact:2:204431
2,204432,entity:artifact:2:204432
2,204434,entity:artifact:2:204434
2,204435,entity:artifact:2:204435
2,204436,entity:artifact:2:204436
2,204440,entity:artifact:2:204440
2,204441,entity:artifact:2:204441
2,204442,entity:artifact:2:204442
2,204443,entity:artifact:2:204443
2,204444,entity:artifact:2:204444
2,204445,entity:artifact:2:204445
2,204447,entity:artifact:2:204447
2,204448,entity:artifact:2:204448
2,204449,entity:artifact:2:204449
2,204450,entity:artifact:2:204450
2,204451,entity:artifact:2:204451
2,204452,entity:artifact:2:204452
2,204453,entity:artifact:2:204453
2,204454,entity:artifact:2:204454
2,204455,entity:artifact:2:204455
2,204457,entity:artifact:2:204457
2,204458,entity:artifact:2:204458
2,204459,entity:artifact:2:204459
2,204460,entity:artifact:2:204460
2,204461,entity:artifact:2:204461
2,204462,entity:artifact:2:204462
2,204463,entity:artifact:2:204463
2,204464,entity:artifact:2:204464
2,204465,entity:artifact:2:204465
2,204466,entity:artifact:2:204466
2,204467,entity:artifact:2:204467
2,204468,entity:artifact:2:204468
2,204469,entity:artifact:2:204469
2,204470,entity:artifact:2:204470
2,204471,entity:artifact:2:204471
2,204473,entity:artifact:2:204473
2,204474,entity:artifact:2:204474
2,204475,entity:artifact:2:204475
2,204476,entity:artifact:2:204476
2,204477,entity:artifact:2:204477
2,204478,entity:artifact:2:204478
2,204479,entity:artifact:2:204479
2,204480,entity:artifact:2:204480
2,204481,entity:artifact:2:204481
2,204482,entity:artifact:2:204482
2,204483,entity:artifact:2:204483
2,204484,entity:artifact:2:204484
2,204485,entity:artifact:2:204485
2,204486,entity:artifact:2:204486
2,204487,entity:artifact:2:204487
2,204488,entity:artifact:2:204488
2,204489,entity:artifact:2:204489
2,204490,entity:artifact:2:204490
2,204491,entity:artifact:2:204491
2,204492,entity:artifact:2:204492
2,204493,entity:artifact:2:204493
2,204495,entity:artifact:2:204495
2,204496,entity:artifact:2:204496
2,204497,entity:artifact:2:204497
2,204499,entity:artifact:2:204499
2,204501,entity:artifact:2:204501
2,204502,entity:artifact:2:204502
2,204503,entity:artifact:2:204503
2,204504,entity:artifact:2:204504
2,204506,entity:artifact:2:204506
2,204507,entity:artifact:2:204507
2,204508,entity:artifact:2:204508
2,204509,entity:artifact:2:204509
2,204510,entity:artifact:2:204510
2,204511,entity:artifact:2:204511
2,204512,entity:artifact:2:204512
2,204513,entity:artifact:2:204513
2,204514,entity:artifact:2:204514
2,204515,entity:artifact:2:204515
2,204517,entity:artifact:2:204517
2,204521,entity:artifact:2:204521
2,204522,entity:artifact:2:204522
2,204523,entity:artifact:2:204523
2,204524,entity:artifact:2:204524
2,204525,entity:artifact:2:204525
2,204526,entity:artifact:2:204526
2,204527,entity:artifact:2:204527
2,204528,entity:artifact:2:204528
2,204529,entity:artifact:2:204529
2,204530,entity:artifact:2:204530
2,204531,entity:artifact:2:204531
2,204532,entity:artifact:2:204532
2,204533,entity:artifact:2:204533
2,204534,entity:artifact:2:204534
2,204535,entity:artifact:2:204535
2,204536,entity:artifact:2:204536
2,204537,entity:artifact:2:204537
2,204538,entity:artifact:2:204538
2,204539,entity:artifact:2:204539
2,204540,entity:artifact:2:204540
2,204541,entity:artifact:2:204541
2,204542,entity:artifact:2:204542
2,204543,entity:artifact:2:204543
2,204544,entity:artifact:2:204544
2,204545,entity:artifact:2:204545
2,204546,entity:artifact:2:204546
2,204547,entity:artifact:2:204547
2,204548,entity:artifact:2:204548
2,204549,entity:artifact:2:204549
2,204550,entity:artifact:2:204550
2,204551,entity:artifact:2:204551
2,204552,entity:artifact:2:204552
2,204553,entity:artifact:2:204553
2,204554,entity:artifact:2:204554
2,204555,entity:artifact:2:204555
2,204557,entity:artifact:2:204557
2,204558,entity:artifact:2:204558
2,204559,entity:artifact:2:204559
2,204560,entity:artifact:2:204560
2,204561,entity:artifact:2:204561
2,204562,entity:artifact:2:204562
2,204563,entity:artifact:2:204563
2,204564,entity:artifact:2:204564
2,204565,entity:artifact:2:204565
2,204566,entity:artifact:2:204566
2,204567,entity:artifact:2:204567
2,204568,entity:artifact:2:204568
2,204569,entity:artifact:2:204569
2,204570,entity:artifact:2:204570
2,204571,entity:artifact:2:204571
2,204572,entity:artifact:2:204572
2,204573,entity:artifact:2:204573
2,204574,entity:artifact:2:204574
2,204575,entity:artifact:2:204575
2,204576,entity:artifact:2:204576
2,204577,entity:artifact:2:204577
2,204578,entity:artifact:2:204578
2,204579,entity:artifact:2:204579
2,204580,entity:artifact:2:204580
2,204581,entity:artifact:2:204581
2,204582,entity:artifact:2:204582
2,204583,entity:artifact:2:204583
2,204584,entity:artifact:2:204584
2,204585,entity:artifact:2:204585
2,204586,entity:artifact:2:204586
2,204587,entity:artifact:2:204587
2,204588,entity:artifact:2:204588
2,204589,entity:artifact:2:204589
2,204590,entity:artifact:2:204590
2,204591,entity:artifact:2:204591
2,204592,entity:artifact:2:204592
2,204593,entity:artifact:2:204593
2,204594,entity:artifact:2:204594
2,204595,entity:artifact:2:204595
2,204596,entity:artifact:2:204596
2,204597,entity:artifact:2:204597
2,204598,entity:artifact:2:204598
2,204599,entity:artifact:2:204599
2,204600,entity:artifact:2:204600
2,204602,entity:artifact:2:204602
2,204603,entity:artifact:2:204603
2,204604,entity:artifact:2:204604
2,204605,entity:artifact:2:204605
2,204606,entity:artifact:2:204606
2,204607,entity:artifact:2:204607
2,204608,entity:artifact:2:204608
2,204609,entity:artifact:2:204609
2,204610,entity:artifact:2:204610
2,204611,entity:artifact:2:204611
2,204612,entity:artifact:2:204612
2,204613,entity:artifact:2:204613
2,204614,entity:artifact:2:204614
2,204615,entity:artifact:2:204615
2,204616,entity:artifact:2:204616
2,204617,entity:artifact:2:204617
2,204618,entity:artifact:2:204618
2,204619,entity:artifact:2:204619
2,204620,entity:artifact:2:204620
2,204621,entity:artifact:2:204621
2,204622,entity:artifact:2:204622
2,204623,entity:artifact:2:204623
2,204624,entity:artifact:2:204624
2,204625,entity:artifact:2:204625
2,204626,entity:artifact:2:204626
2,204627,entity:artifact:2:204627
2,204628,entity:artifact:2:204628
2,204630,entity:artifact:2:204630
2,204631,entity:artifact:2:204631
2,204632,entity:artifact:2:204632
2,204633,entity:artifact:2:204633
2,204634,entity:artifact:2:204634
2,204635,entity:artifact:2:204635
2,204636,entity:artifact:2:204636
2,204637,entity:artifact:2:204637
2,204638,entity:artifact:2:204638
2,204639,entity:artifact:2:204639
2,204640,entity:artifact:2:204640
2,204641,entity:artifact:2:204641
2,204642,entity:artifact:2:204642
2,204643,entity:artifact:2:204643
2,204644,entity:artifact:2:204644
2,204645,entity:artifact:2:204645
2,204646,entity:artifact:2:204646
2,204647,entity:artifact:2:204647
2,204648,entity:artifact:2:204648
2,204649,entity:artifact:2:204649
2,204650,entity:artifact:2:204650
2,204651,entity:artifact:2:204651
2,204652,entity:artifact:2:204652
2,204653,entity:artifact:2:204653
2,204654,entity:artifact:2:204654
2,204655,entity:artifact:2:204655
2,204656,entity:artifact:2:204656
2,204657,entity:artifact:2:204657
2,204658,entity:artifact:2:204658
2,204659,entity:artifact:2:204659
2,204660,entity:artifact:2:204660
2,204661,entity:artifact:2:204661
2,204662,entity:artifact:2:204662
2,204663,entity:artifact:2:204663
2,204664,entity:artifact:2:204664
2,204665,entity:artifact:2:204665
2,204666,entity:artifact:2:204666
2,204668,entity:artifact:2:204668
2,204669,entity:artifact:2:204669
2,204670,entity:artifact:2:204670
2,204671,entity:artifact:2:204671
2,204673,entity:artifact:2:204673
2,204674,entity:artifact:2:204674
2,204675,entity:artifact:2:204675
2,204676,entity:artifact:2:204676
2,204677,entity:artifact:2:204677
2,204678,entity:artifact:2:204678
2,204679,entity:artifact:2:204679
2,204680,entity:artifact:2:204680
2,204681,entity:artifact:2:204681
2,204682,entity:artifact:2:204682
2,204683,entity:artifact:2:204683
2,204684,entity:artifact:2:204684
2,204685,entity:artifact:2:204685
2,204686,entity:artifact:2:204686
2,204687,entity:artifact:2:204687
2,204688,entity:artifact:2:204688
2,204689,entity:artifact:2:204689
2,204690,entity:artifact:2:204690
2,204691,entity:artifact:2:204691
2,204692,entity:artifact:2:204692
2,204693,entity:artifact:2:204693
2,204694,entity:artifact:2:204694
2,204695,entity:artifact:2:204695
2,204696,entity:artifact:2:204696
2,204697,entity:artifact:2:204697
2,204702,entity:artifact:2:204702
2,204703,entity:artifact:2:204703
2,204704,entity:artifact:2:204704
2,204705,entity:artifact:2:204705
2,204706,entity:artifact:2:204706
2,204707,entity:artifact:2:204707
2,204708,entity:artifact:2:204708
2,204709,entity:artifact:2:204709
2,204710,entity:artifact:2:204710
2,204711,entity:artifact:2:204711
2,204712,entity:artifact:2:204712
2,204713,entity:artifact:2:204713
2,204714,entity:artifact:2:204714
2,204715,entity:artifact:2:204715
2,204716,entity:artifact:2:204716
2,204717,entity:artifact:2:204717
2,204718,entity:artifact:2:204718
2,204719,entity:artifact:2:204719
2,204720,entity:artifact:2:204720
2,204722,entity:artifact:2:204722
2,204723,entity:artifact:2:204723
2,204724,entity:artifact:2:204724
2,204725,entity:artifact:2:204725
2,204726,entity:artifact:2:204726
2,204727,entity:artifact:2:204727
2,204728,entity:artifact:2:204728
2,204729,entity:artifact:2:204729
2,204730,entity:artifact:2:204730
2,204731,entity:artifact:2:204731
2,204732,entity:artifact:2:204732
2,204733,entity:artifact:2:204733
2,204734,entity:artifact:2:204734
2,204735,entity:artifact:2:204735
2,204736,entity:artifact:2:204736
2,204737,entity:artifact:2:204737
2,204738,entity:artifact:2:204738
2,204739,entity:artifact:2:204739
2,204740,entity:artifact:2:204740
2,204741,entity:artifact:2:204741
2,204742,entity:artifact:2:204742
2,204743,entity:artifact:2:204743
2,204744,entity:artifact:2:204744
2,204745,entity:artifact:2:204745
2,204746,entity:artifact:2:204746
2,204747,entity:artifact:2:204747
2,204748,entity:artifact:2:204748
2,204749,entity:artifact:2:204749
2,204750,entity:artifact:2:204750
2,204751,entity:artifact:2:204751
2,204752,entity:artifact:2:204752
2,204753,entity:artifact:2:204753
2,204754,entity:artifact:2:204754
2,204755,entity:artifact:2:204755
2,204756,entity:artifact:2:204756
2,204757,entity:artifact:2:204757
2,204758,entity:artifact:2:204758
2,204759,entity:artifact:2:204759
2,204760,entity:artifact:2:204760
2,204761,entity:artifact:2:204761
2,204762,entity:artifact:2:204762
2,204763,entity:artifact:2:204763
2,204764,entity:artifact:2:204764
2,204765,entity:artifact:2:204765
2,204766,entity:artifact:2:204766
2,204767,entity:artifact:2:204767
2,204768,entity:artifact:2:204768
2,204769,entity:artifact:2:204769
2,204770,entity:artifact:2:204770
2,204771,entity:artifact:2:204771
2,204772,entity:artifact:2:204772
2,204773,entity:artifact:2:204773
2,204774,entity:artifact:2:204774
2,204775,entity:artifact:2:204775
2,204776,entity:artifact:2:204776
2,204777,entity:artifact:2:204777
2,204778,entity:artifact:2:204778
2,204779,entity:artifact:2:204779
2,204780,entity:artifact:2:204780
2,204781,entity:artifact:2:204781
2,204782,entity:artifact:2:204782
2,204783,entity:artifact:2:204783
2,204784,entity:artifact:2:204784
2,204785,entity:artifact:2:204785
2,204786,entity:artifact:2:204786
2,204787,entity:artifact:2:204787
2,204788,entity:artifact:2:204788
2,204789,entity:artifact:2:204789
2,204790,entity:artifact:2:204790
2,204791,entity:artifact:2:204791
2,204792,entity:artifact:2:204792
2,204793,entity:artifact:2:204793
2,204794,entity:artifact:2:204794
2,204795,entity:artifact:2:204795
