object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,crawl_date
48832,2,Album Leaf of Figures,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,"Album leaf; ink, color and gold on silk",Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink, color and gold on silk Chinese Hong Kong/London June/76",Hong Kong/London June/76,,painting proper: H. 23.8 x W. 21 cm (9 3/8 x 8 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48832,"https://nrs.harvard.edu/urn-3:HUAM:INV004160_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004160_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004160/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48832_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48832_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.924.5,2026-05-19
48833,2,Album Leaf of Figures,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,"Album leaf; ink, color and gold on silk",Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink, color and gold on silk Chinese Hong Kong/London June/76",Hong Kong/London June/76,,painting proper: H. 23.6 x W. 21 cm (9 5/16 x 8 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48833,"https://nrs.harvard.edu/urn-3:HUAM:INV004161_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004161_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004161/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48833_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48833_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.924.6,2026-05-19
48834,2,Album Leaf of Flowers and Insects,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,H. 29.2 × W. 38.7 cm (11 1/2 × 15 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48834,"https://nrs.harvard.edu/urn-3:HUAM:771097/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:771097/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV004138_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:771097/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48834_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48834_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\48834_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.904.14,2026-05-19
48835,2,Album Leaf of Flowers and Insects,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on silk,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on silk Chinese Hong Kong/London April/76",Hong Kong/London April/76,,H. 38.7 × W. 29.2 cm (15 1/4 × 11 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48835,"https://nrs.harvard.edu/urn-3:HUAM:771105/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:771105/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV004147_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:771105/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48835_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48835_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\48835_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.904.21,2026-05-19
48836,2,One of Eight Views of Jiangnan,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48836,"https://nrs.harvard.edu/urn-3:HUAM:INV004205_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004205_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004205/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48836_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48836_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.915.5,2026-05-19
48837,2,Album Leaf of Figures,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on silk,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on silk Chinese Hong Kong/London June/76",Hong Kong/London June/76,,painting proper: H. 23.8 x W. 21 cm (9 3/8 x 8 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48837,"https://nrs.harvard.edu/urn-3:HUAM:INV004154_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004154_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004154/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48837_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48837_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.924.2,2026-05-19
48838,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48838,"https://nrs.harvard.edu/urn-3:HUAM:INV004251_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004251_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004251/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48838_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48838_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.1,2026-05-19
48839,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48839,"https://nrs.harvard.edu/urn-3:HUAM:INV004253_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004253_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004253/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48839_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48839_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.3,2026-05-19
48840,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48840,"https://nrs.harvard.edu/urn-3:HUAM:INV004255_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004255_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004255/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48840_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48840_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.5,2026-05-19
48841,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48841,"https://nrs.harvard.edu/urn-3:HUAM:INV004262_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004262_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004262/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48841_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48841_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.12,2026-05-19
48842,2,"Album Leaf of Flowers, Insects and Fish",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London Aug./76",Hong Kong/London Aug./76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48842,"https://nrs.harvard.edu/urn-3:HUAM:INV004226_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004226_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004226/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48842_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48842_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.937.2,2026-05-19
48843,2,"Album Leaf of Flowers, Insects and Fish",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London Aug./76",Hong Kong/London Aug./76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48843,"https://nrs.harvard.edu/urn-3:HUAM:INV004232_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004232_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004232/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48843_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48843_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.937.5,2026-05-19
48844,2,"Album Leaf of Flowers, Insects and Fish",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London Aug./76",Hong Kong/London Aug./76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48844,"https://nrs.harvard.edu/urn-3:HUAM:INV004243_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004243_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004243/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48844_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48844_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.937.8,2026-05-19
48847,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48847,"https://nrs.harvard.edu/urn-3:HUAM:INV004442_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004442_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004442/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48847_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48847_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.8,2026-05-19
48848,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48848,"https://nrs.harvard.edu/urn-3:HUAM:INV004441_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004441_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004441/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48848_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48848_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.7,2026-05-19
48849,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48849,"https://nrs.harvard.edu/urn-3:HUAM:INV004433_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004433_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004433/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48849_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48849_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.2,2026-05-19
48887,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48887,"https://nrs.harvard.edu/urn-3:HUAM:INV004443_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004443_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004443/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48887_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48887_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.9,2026-05-19
48888,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48888,"https://nrs.harvard.edu/urn-3:HUAM:INV004434_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004434_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004434/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48888_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48888_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.3,2026-05-19
48930,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48930,"https://nrs.harvard.edu/urn-3:HUAM:INV004252_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004252_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004252/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48930_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48930_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.2,2026-05-19
48931,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48931,"https://nrs.harvard.edu/urn-3:HUAM:INV004259_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004259_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004259/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48931_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48931_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.9,2026-05-19
48932,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48932,"https://nrs.harvard.edu/urn-3:HUAM:INV004260_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004260_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004260/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48932_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48932_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.10,2026-05-19
48933,2,Calligraphy Album Leaf,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Calligraphy,Album leaf; ink on paper,Chinese,"Qing dynasty, 1644-1911 Calligraphy Album leaf; ink on paper Chinese Hong Kong/London April/76",Hong Kong/London April/76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48933,"https://nrs.harvard.edu/urn-3:HUAM:INV004261_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004261_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004261/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48933_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48933_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.912.11,2026-05-19
48934,2,"Album Leaf of Flowers, Insects and Fish",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London Aug./76",Hong Kong/London Aug./76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48934,"https://nrs.harvard.edu/urn-3:HUAM:INV004246_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004246_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004246/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48934_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48934_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.937.11,2026-05-19
48935,2,"Album Leaf of Flowers, Insects and Fish",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Hong Kong/London Aug./76",Hong Kong/London Aug./76,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48935,"https://nrs.harvard.edu/urn-3:HUAM:INV004247_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004247_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004247/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48935_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48935_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.937.12,2026-05-19
48939,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48939,"https://nrs.harvard.edu/urn-3:HUAM:INV004440_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004440_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004440/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48939_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48939_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.6,2026-05-19
48940,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48940,"https://nrs.harvard.edu/urn-3:HUAM:INV004438_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004438_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004438/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48940_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48940_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.5,2026-05-19
48941,2,Album Leaf of Birds and Flowers,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Paintings,Album leaf; ink and color on paper,Chinese,"Qing dynasty, 1644-1911 Paintings Album leaf; ink and color on paper Chinese Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum","Philip Hofer (1898-1984), Cambridge, MA, purchased from the estate of Rhode Island Senator Theodore Francis Green, July 1968; bequest to Harvard Art Museum",,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/48941,"https://nrs.harvard.edu/urn-3:HUAM:INV004436_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV004436_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV004436/manifest,C:\Users\Administrator\Desktop\harvard\harvard\48941_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\48941_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of the Hofer Collection of the Arts of Asia",1985.885.4,2026-05-19
